match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,1.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Ubaid Shah,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,1.6,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Ubaid Shah,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.1,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Naseem Shah,0,5,5.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.2,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Naseem Shah,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.4,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.6,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,2.7,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.1,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Faheem Ashraf,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.2,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Faheem Ashraf,3,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.4,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,3.6,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.1,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Imad Wasim,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.2,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Imad Wasim,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.4,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Imad Wasim,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,4.6,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Imad Wasim,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.1,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Faheem Ashraf,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.2,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.4,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.5,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,5.6,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.1,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.2,Lahore Qalandars,Islamabad United,Sahibzada Farhan,Fakhar Zaman,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.3,Lahore Qalandars,Islamabad United,Fakhar Zaman,Sahibzada Farhan,Shadab Khan,0,0,,,,,,caught,Fakhar Zaman,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,6.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.2,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,7.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.2,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.3,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.4,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.5,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.6,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,0,1,1.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,8.7,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Shadab Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.2,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.3,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.5,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,9.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Sahibzada Farhan,TS Mills,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.2,Lahore Qalandars,Islamabad United,Sahibzada Farhan,HE van der Dussen,TS Mills,0,0,,,,,,caught,Sahibzada Farhan,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.3,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.5,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,10.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.1,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.3,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.4,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.5,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,11.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.3,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.4,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.5,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,12.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,3,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.3,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.4,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Imad Wasim,0,1,1.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.5,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Imad Wasim,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.6,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.7,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Imad Wasim,0,1,1.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,13.8,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Imad Wasim,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Faheem Ashraf,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.2,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Faheem Ashraf,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.3,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Faheem Ashraf,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.5,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Faheem Ashraf,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,14.6,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Faheem Ashraf,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.1,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.2,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.3,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Shadab Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.5,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Shadab Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,15.6,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Shadab Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.3,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Naseem Shah,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.4,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.5,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,Naseem Shah,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,16.6,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Abdullah Shafique,TS Mills,3,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,HE van der Dussen,TS Mills,0,0,,,,,,bowled,Abdullah Shafique,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.3,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.4,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,TS Mills,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.5,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,17.6,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,TS Mills,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.1,Lahore Qalandars,Islamabad United,HE van der Dussen,D Wiese,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.2,Lahore Qalandars,Islamabad United,HE van der Dussen,D Wiese,Naseem Shah,0,1,,,,1.0,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.3,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,Naseem Shah,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.4,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,Naseem Shah,2,1,,1.0,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.5,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,Naseem Shah,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.6,Lahore Qalandars,Islamabad United,D Wiese,HE van der Dussen,Naseem Shah,0,0,,,,,,caught,D Wiese,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,18.7,Lahore Qalandars,Islamabad United,Shaheen Shah Afridi,HE van der Dussen,Naseem Shah,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.1,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,6,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.2,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.3,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.4,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.5,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",1,19.6,Lahore Qalandars,Islamabad United,HE van der Dussen,Shaheen Shah Afridi,TS Mills,1,0,,,,,,run out,Shaheen Shah Afridi,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.1,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.2,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Shaheen Shah Afridi,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.3,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.4,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.5,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,0.6,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.1,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.2,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.3,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.4,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,2,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.5,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,1.6,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.1,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Shaheen Shah Afridi,0,1,,,,1.0,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.2,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,0,4,,,4.0,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.3,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.4,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.5,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,2.6,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Shaheen Shah Afridi,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.1,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Jahandad Khan,0,2,2.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.2,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Jahandad Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.3,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Jahandad Khan,0,1,,,,1.0,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.4,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Jahandad Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.5,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Jahandad Khan,4,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.6,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Jahandad Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,3.7,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Jahandad Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,4.1,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Zaman Khan,0,1,1.0,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,4.2,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Zaman Khan,0,1,,,,1.0,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,4.3,Islamabad United,Lahore Qalandars,AD Hales,C Munro,Zaman Khan,1,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,4.4,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Zaman Khan,0,0,,,,,,,,,
1416472,2023/24,2024-02-17,"Gaddafi Stadium, Lahore",2,4.5,Islamabad United,Lahore Qalandars,C Munro,AD Hales,Zaman Khan,4,0,,,,,,,,,
